#az vm extension image list --location eastus -o table
Name                                     Publisher                                             Version
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            1.4.0.0
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            1.6.0.0
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            1.7.0.0
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            1.8.0.0
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            2.0.0.0
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            2.1.0.0
ChangeTracking-Linux                     Microsoft.Azure.ChangeTrackingAndInventory            2.3.0.0
ChangeTrackingLinux                      Microsoft.Azure.ChangeTracking.Test                   1.0.0.2
BatchWindows                             Microsoft.Azure.Batch                                 1.0.195730
BatchWindows                             Microsoft.Azure.Batch                                 1.0.196031
BatchWindows                             Microsoft.Azure.Batch                                 1.0.197133
BatchWindows                             Microsoft.Azure.Batch                                 1.0.197535
BatchWindows                             Microsoft.Azure.Batch                                 1.0.197636
BatchWindows                             Microsoft.Azure.Batch                                 1.0.197637
BatchWindows                             Microsoft.Azure.Batch                                 1.0.198338
BatchWindows                             Microsoft.Azure.Batch                                 1.0.201239
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.29
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.33
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.38
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.39
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.40
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.41
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.43
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.46
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.51
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.0.52
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.1.62
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.1.63
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.1.64
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 0.1.65
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.101
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.105
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.137
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.24
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.25
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.30
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.38
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.41
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.59
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.65
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.66
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.67
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.69
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.72
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.80
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.83
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.87
ChaosLinuxAgent                          Microsoft.Azure.Chaos                                 1.0.88
